id,source_id,source_variant_id,source,name,active,handle
02dcd191-ae62-11e6-f485-4cbc43aeb166,,,USER,Dummy Clip Pastel,true,DUMMYCLIPPASTEL
02dcd191-ae62-11e6-f485-4cbc43c041c4,,,USER,dummy cloth blue,true,DUMYCLBL
02dcd191-ae62-11e6-f485-4cbc43d3f656,,,USER,dummy cloth light blue,true,DUMCLLBLU
02dcd191-ae62-11e6-f485-4cbc43e6922f,,,USER,dummy holder fish,true,DUMFISH
02dcd191-ae62-11e6-f485-4cbc43fd5818,,,USER,Dummy Holder houses,true,DUMMYHOLDERHOU
02dcd191-ae62-11e6-f485-4cbc441235cf,,,USER,dummy holder monkey,true,DUMMONKY
02dcd191-ae62-11e6-f485-4cbc44249921,,,USER,dummy holder mouse,true,DUMMOUSE
02dcd191-ae62-11e6-f485-4cbc44370f55,,,USER,Dummy Holder Pirat/Fairy wood,true,DUMMYHOLDERWOOD
02dcd191-ae62-11e6-f485-4cbc445a5762,,,USER,dummy holder rocket,true,DUMROCK
02dcd191-ae62-11e6-f485-4cbc446d119d,,,USER,Dustbin Silver,true,SBDUSTBINSIL
02dcd191-ae62-11e6-f485-4cbc447eff99,,,USER,Duver Cover Dollhouse Si,true,DUVCOVDOLLHSI
02dcd191-ae62-11e6-f485-4cbc44911979,,,USER,Duvet cover Flamingo,true,DUVFLAMEN
02dcd191-ae62-11e6-f485-4cbc44a376dc,,,USER,Duvet Cover Zamora 3/4,true,DUVCOVZAMORA
02dcd191-ae62-11e6-f485-4cbc44b66764,,,USER,duvet barnslig,true,DUVBARNSLIG
02dcd191-ae62-11e6-f485-4cbc44c8e026,,,USER,Duvet Boho Single,true,DUVBOHOSI
02dcd191-ae62-11e6-f485-4cbc44dbcae0,,,USER,Duvet Clayre&Eef Single,true,DUVCLAYREEEF
02dcd191-ae62-11e6-f485-4cbc4524f9da,10363053458,41418753042,SHOPIFY,Duvet Cover Set Dot Jersey,true,DUVCOVERDOT
02dcd191-ae62-11e6-f485-4cbc455b0115,,,USER,duvet cover check dark pink,true,DUCOVDPI
02dcd191-ae62-11e6-f485-4cbc457f75a7,,,USER,Duvet Cover Cotton L/Grey 3/4,true,DUVCOVCOTTONLIG
02dcd191-ae62-11e6-f485-4cbc45a30e8b,,,USER,Duvet Cover Deep sea 3/4,true,DUVCOVDPSEA34
02dcd191-ae62-11e6-f485-4cbc45b500d8,,,USER,Duvet Cover Egyptian Cotton,true,NIKINUDUVERCOVE
02dcd191-ae62-11e6-f485-4cbc461519a1,,,USER,Duvet Cover Larsen Blk/wht 3/4,true,DUVCOVLARSEN
02dcd191-ae62-11e6-f485-4cbc4661730a,,,USER,Duvet Cover Lou Lou 3/4,true,DUVCOVLOU34
02dcd191-ae62-11e6-f485-4cbc46759a90,,,USER,Duvet Cover Lou Lou si,true,DUVCOVLOUSI
02dcd191-ae62-11e6-f485-4cbc46b171db,,,USER,Duvet Cover Margot Peach 3/4,true,DUVCOVMARGOTPEA
02dcd191-ae62-11e6-f485-4cbc47183888,,,USER,duvet cover oxford plain white,true,DUVOXFORD
02dcd191-ae62-11e6-f485-4cbc472c6644,,,USER,Duvet Cover Oxford White 3/4,true,DUVOXFORDWHITE
02dcd191-ae62-11e6-f485-4cbc477740be,,,USER,Duvet cover Retro Dino 3/4,true,DUVRETRODINO34
02dcd191-ae62-11e6-f485-4cbc4787ea7d,,,USER,Duvet Cover Retro Dino Si,true,DUVRETRODINOSI
02dcd191-ae62-11e6-f485-4cbc47bce518,,,USER,Duvet cover set All Aboard 3/4,true,DUVCOVALLABOARD
02dcd191-ae62-11e6-f485-4cbc47cebafb,,,USER,Duvet cover set Angora Queen,true,DUVEXPANGORAK
02dcd191-ae62-11e6-f485-4cbc47dfb95d,,,USER,Duvet cover set Anja 3/4,true,DUVCOVANJA34
02dcd191-ae62-11e6-f485-4cbc47f11ee2,,,USER,Duvet Cover Set Arlo 3/4,true,DUVARLO
02dcd191-ae62-11e6-f485-4cbc48384377,,,USER,Duvet Cover Set Boho 3/4,true,DUVBOHO34
02dcd191-ae62-11e6-f485-4cbc4849bedc,,,USER,Duvet Cover Set Braxton 3/4,true,DUVBRAXTON
02dcd191-ae62-11e6-f485-4cbc485b54e6,,,USER,Duvet Cover set C&E Multi UK,true,DUVCOVMULTIUK
02dcd191-ae62-11e6-f485-4cbc486d54ae,,,USER,Duvet Cover set Carlyle,true,DUVCOVCARLYLE
02dcd191-ae62-11e6-f485-4cbc487fce6a,,,USER,duvet cover set cot barnslig,true,DUVCOTBARNS
02dcd191-ae62-11e6-f485-4cbc48a2dadd,,,USER,Duvet Cover set Doll House 3/4,true,DUVCOVDOLLHO34
02dcd191-ae62-11e6-f485-4cbc48ea82ba,,,USER,Duvet Cover Set High Tide 3/4,true,DUVHIGHTIDE
02dcd191-ae62-11e6-f485-4cbc48fed440,,,USER,Duvet Cover set Lydmar 3/4,true,DUVCOVLYDMAR
02dcd191-ae62-11e6-f485-4cbc4935f3d1,,,USER,Duvet Cover set Mermaids Si,true,DUVMERMAIDSSI
02dcd191-ae62-11e6-f485-4cbc49480cf2,,,USER,Duvet Cover set Ritz 3/4,true,DUVCOVRITZ
02dcd191-ae62-11e6-f485-4cbc495a26d8,,,USER,Duvet Cover set Road Trip 3/4,true,DUVROADTRIP34
02dcd191-ae62-11e6-f485-4cbc496c8afd,,,USER,Duvet Cover set Road Trip Si,true,DUVROADTRIPSI
02dcd191-ae62-11e6-f485-4cbc497e953d,,,USER,Duvet Cover set Rodeo Single,true,DUVRODEOSI
02dcd191-ae62-11e6-f485-4cbc49927ead,,,USER,Duvet Cover set Safari,true,DUVCOVSAFARI
02dcd191-ae62-11e6-f485-4cbc49a5033f,,,USER,Duvet Cover set Stars & Stripe,true,DUVCOVSTARSTRIP
02dcd191-ae62-11e6-f485-4cbc49b77ba6,,,USER,Duvet cover set Sunflower 3/4,true,DUVSUNFLWGARDEN
02dcd191-ae62-11e6-f485-4cbc49c98fa1,,,USER,Duvet cover set Tickety 3/4,true,DUVTICKETY34
02dcd191-ae62-11e6-f485-4cbc49dbcc5b,,,USER,Duvet Cover Set Tickety Boo S,true,DUVTICKETYS
02dcd191-ae62-11e6-f485-4cbc49ee1c0e,,,USER,Duvet cover set Tickety Boo Si,true,DUVTICKETYSI
02dcd191-ae62-11e6-f485-4cbc4a00cbe0,,,USER,Duvet Cover setABC friends 3/4,true,DUVABCABCFRIE3
02dcd191-ae62-11e6-f485-4cbc4a151c0e,,,USER,Duvet cover Showtime 3/4,true,DUVCOVSHOWTIME
02dcd191-ae62-11e6-f485-4cbc4a289f78,,,USER,Duvet Cover Tahoma Ivory 3/4,true,DUVCOVTAHOMAIVO
02dcd191-ae62-11e6-f485-4cbc4a3be7f4,,,USER,Duvet Cover Thumbelina 3/4,true,DUVCOVTHUM34
02dcd191-ae62-11e6-f485-4cbc4a5137cb,,,USER,Duvet Cover Thumbelina Si,true,DUVCOVTHUMB
02dcd191-ae62-11e6-f485-4cbc4a65d1c3,,,USER,Duvet Cover Triplicity Grey3/4,true,DUVCOVTRIPLICIT
02dcd191-ae62-11e6-f485-4cbc4a7bc96b,,,USER,Duvet Cover Under Constr dbl,true,DUVCOVUNDCONDBL
02dcd191-ae62-11e6-f485-4cbc4a90cdc0,,,USER,Duvet Cover Under Construc 3/4,true,DUVCOVUNDCON34
02dcd191-ae62-11e6-f485-4cbc4aa4f505,,,USER,Duvet Cover Under Construction,true,DUVCOVUNDCONSTR
02dcd191-ae62-11e6-f485-4cbc4ac605cb,,,USER,Duvet cover with baby pillow,true,DUVDIAMONDPRINT
02dcd191-ae62-11e6-f485-4cbc4bd7deef,,,USER,Duvet Holiday Stripe Si,true,DUHOLIPI
02dcd191-ae62-11e6-f485-4cbc4be9f803,,,USER,Duvet I am Super,true,DUVSUPER34
02dcd191-ae62-11e6-f485-4cbc4bfb7b77,,,USER,Duvet I'm Super Si,true,DUVSUPER
02dcd191-ae62-11e6-f485-4cbc4c1f83b9,,,USER,Duvet Inner 80 X 120,true,DUVINNER80X120
02dcd191-ae62-11e6-f485-4cbc4c321693,,,USER,Duvet Inner Cot,true,DUVETINNC
02dcd191-ae62-11e6-f485-4cbc4c454698,,,USER,Duvet Inner Cot Size 70 X 100,true,DUVINNERALT
02dcd191-ae62-11e6-f485-4cbc4c567962,9912762642,37962874962,SHOPIFY,Duvet & cushion inner for Stokke Bed,true,STOKDUVINNER
02dcd191-ae62-11e6-f485-4cbc4c67b050,,,USER,Duvet Jinx Busy Road 3/4,true,DUVJINXBUSY
02dcd191-ae62-11e6-f485-4cbc4c794e2e,,,USER,Duvet Jinx Busy Road Si,true,DUVJINXBUSYROAD
02dcd191-ae62-11e6-f485-4cbc4c8ad3f2,,,USER,Duvet Jinx Fairy 3/4,true,DUVJINXFAIRY34
02dcd191-ae62-11e6-f485-4cbc4c9c1a11,,,USER,Duvet Jinx Fairy Si,true,DUVJINXFAIRY
02dcd191-ae62-11e6-f485-4cbc4cad9c58,,,USER,duvet lucky boy,true,DUVLUCKBOY
02dcd191-ae62-11e6-f485-4cbc4cc033d9,,,USER,Duvet Lucy,true,DUVLUCY
02dcd191-ae62-11e6-f485-4cbc4cd1dc72,,,USER,Duvet Luellas Si,true,DUVLUELLAS
02dcd191-ae62-11e6-f485-4cbc4ce2ffed,,,USER,Duvet Owl Bosco/Bellis,true,DUVOWL
02dcd191-ae62-11e6-f485-4cbc4cf4e631,,,USER,Duvet Piece of Cake,true,DUVPIECEOFCAKE
02dcd191-ae62-11e6-f485-4cbc4d06abc6,,,USER,Duvet Quilt Cover Clayre and E,true,DUVQUILTCOVERCE
02dcd191-ae62-11e6-f485-4cbc4d189690,,,USER,Duvet sanejo 3/4,true,DUVSANEJO34
02dcd191-ae62-11e6-f485-4cbc4d2a7c85,,,USER,Duvet Sanejo Single,true,DUVSANEJOSING
02dcd191-ae62-11e6-f485-4cbc4d3ec637,,,USER,Duvet set Angora Expedition,true,DUVEXPANGORA34
02dcd191-ae62-11e6-f485-4cbc4dbec150,,,USER,Duvet set Fleur Coral 3/4,true,DUVFLEURCORA34
02dcd191-ae62-11e6-f485-4cbc4e385d50,,,USER,Duvet Set Hjartevan,true,DUVHJARTEVAN
